날짜,종목명,종목코드,lag_return_1,lag_return_2,lag_return_3,ma5_ma20_ratio,ma10_ma60_ratio,vol_change,vol_ma5_ratio,high_low_range,volatility_5,rsi_14,원달러환율,CD91일금리,국고채3년금리,회사채3년AA금리,usd_krw_change,cd_rate_change,credit_spread,debt_ratio,roe,operating_margin,revenue_growth,target
2022-09-27,DB하이텍,990,-4.0455120101137805,-2.2249690976514214,-2.176541717049577,-0.05966981132075466,-0.0687089384099816,3.5258748514661615,2.913972311706397,0.077733860342556,3.741053716805793,36.78571428571429,1429.7,3.12,4.304,5.308,0.015123544447600112,0.03000000000000025,1.0039999999999996,0.4013275238730898,0.28650778556856343,0.3285689300588611,0.29784847342335263,0
2022-09-28,DB하이텍,990,5.533596837944664,-4.0455120101137805,-2.2249690976514214,-0.07155157057181882,-0.07724775177291487,-0.5526362680602777,1.126441824807617,0.06991260923845194,4.503534166232132,32.80254777070064,1427.2,3.14,4.338,5.342,-0.0017486185913128116,0.020000000000000018,1.0039999999999996,0.4013275238730898,0.28650778556856343,0.3285689300588611,0.29784847342335263,0
2022-09-29,DB하이텍,990,-6.491885143570538,5.533596837944664,-4.0455120101137805,-0.0807139852154577,-0.08752697618456484,-0.2999204239769915,0.7253512476021132,0.07476635514018691,4.552260776485408,33.44155844155844,1436.5,3.2,4.303,5.378,0.006516255605381049,0.06000000000000005,1.0750000000000002,0.4013275238730898,0.28650778556856343,0.3285689300588611,0.29784847342335263,1
2022-09-30,DB하이텍,990,-3.337783711615487,-6.491885143570538,5.533596837944664,-0.0811861934856587,-0.09445254354331323,-0.08841875881795869,0.6296819924791076,0.08149171270718232,5.124189117035366,36.7283950617284,1434.8,3.24,4.186,5.28,-0.0011834319526627946,0.040000000000000036,1.0940000000000003,0.4013275238730898,0.28650778556856343,0.3285689300588611,0.29784847342335263,1
2022-10-04,DB하이텍,990,3.1767955801104977,-3.337783711615487,-6.491885143570538,-0.06736764885682844,-0.09690578817733986,0.14810682454833834,0.6904072825096099,0.04819277108433735,5.631184497942782,36.137071651090345,1432.1,3.28,4.081,5.175,-0.001881795372177364,0.03999999999999959,1.0939999999999994,0.4013275238730898,0.28650778556856343,0.3285689300588611,0.29784847342335263,0
2022-10-05,DB하이텍,990,6.157965194109773,3.1767955801104977,-3.337783711615487,-0.06714215445154947,-0.09797101449275358,-0.1792266639582285,0.8187963432045319,0.0416141235813367,5.076277703935516,37.41935483870968,1431.2,3.32,4.157,5.242,-0.0006284477340966488,0.040000000000000036,1.085,0.4013275238730898,0.28650778556856343,0.3285689300588611,0.29784847342335263,1
2022-10-06,DB하이텍,990,-1.639344262295082,6.157965194109773,3.1767955801104977,-0.04965415019762842,-0.09766738409632947,-0.08950405053287602,0.8502671254714944,0.026923076923076925,3.8684363925574083,42.76923076923077,1419.1,3.32,4.145,5.231,-0.008454443823365132,0.0,1.0860000000000003,0.4013275238730898,0.28650778556856343,0.3285689300588611,0.29784847342335263,1
2022-10-07,DB하이텍,990,2.9487179487179485,-1.639344262295082,6.157965194109773,-0.02483125890147997,-0.0943814543262218,0.4443598443839374,1.1944153251349705,0.053549190535491904,2.8462365614390435,45.73170731707317,1404.2,3.32,4.276,5.358,-0.01049961243041353,0.0,1.0819999999999999,0.4013275238730898,0.28650778556856343,0.3285689300588611,0.29784847342335263,0
2022-10-11,DB하이텍,990,1.36986301369863,2.9487179487179485,-1.639344262295082,-0.012725805450369387,-0.09443655256961603,-0.3412420739726906,0.8157049656718517,0.029484029484029485,3.7810485598868446,42.492917847025495,1410.3,3.32,4.342,5.436,0.004344110525566158,0.0,1.0940000000000003,0.4013275238730898,0.28650778556856343,0.3285689300588611,0.29784847342335263,1
2022-10-12,DB하이텍,990,-3.43980343980344,1.36986301369863,2.9487179487179485,-0.011017740429505096,-0.09022571033515747,0.14795228518513115,0.9776036134565761,0.04961832061068702,2.510384809325383,45.13274336283185,1433.5,3.63,4.107,5.21,0.016450400623980732,0.31000000000000005,1.1029999999999998,0.4013275238730898,0.28650778556856343,0.3285689300588611,0.29784847342335263,0
