rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency,종목명,종목코드,조회연도
20220415000576,11011,2021,00161383,042700,CFS,연결재무제표,BS,재무상태표,유동자산,제 42 기,2021.12.31 현재,"249,783,839,880",제 41 기,2020.12.31 현재,"208,937,098,511",제 40 기,2019.12.31 현재,"129,499,857,299",1,KRW,한미반도체,042700,2021
20220415000576,11011,2021,00161383,042700,CFS,연결재무제표,BS,재무상태표,비유동자산,제 42 기,2021.12.31 현재,"179,501,843,547",제 41 기,2020.12.31 현재,"118,029,769,527",제 40 기,2019.12.31 현재,"127,974,824,030",3,KRW,한미반도체,042700,2021
20220415000576,11011,2021,00161383,042700,CFS,연결재무제표,BS,재무상태표,자산총계,제 42 기,2021.12.31 현재,"429,285,683,427",제 41 기,2020.12.31 현재,"326,966,868,038",제 40 기,2019.12.31 현재,"257,474,681,329",5,KRW,한미반도체,042700,2021
20220415000576,11011,2021,00161383,042700,CFS,연결재무제표,BS,재무상태표,유동부채,제 42 기,2021.12.31 현재,"80,692,131,621",제 41 기,2020.12.31 현재,"67,572,880,984",제 40 기,2019.12.31 현재,"31,765,712,250",7,KRW,한미반도체,042700,2021
20220415000576,11011,2021,00161383,042700,CFS,연결재무제표,BS,재무상태표,비유동부채,제 42 기,2021.12.31 현재,"1,781,509,529",제 41 기,2020.12.31 현재,"2,303,444,251",제 40 기,2019.12.31 현재,"6,003,767,275",9,KRW,한미반도체,042700,2021
20220415000576,11011,2021,00161383,042700,CFS,연결재무제표,BS,재무상태표,부채총계,제 42 기,2021.12.31 현재,"82,473,641,150",제 41 기,2020.12.31 현재,"69,876,325,235",제 40 기,2019.12.31 현재,"37,769,479,525",11,KRW,한미반도체,042700,2021
20220415000576,11011,2021,00161383,042700,CFS,연결재무제표,BS,재무상태표,자본금,제 42 기,2021.12.31 현재,"12,716,420,500",제 41 기,2020.12.31 현재,"12,716,420,500",제 40 기,2019.12.31 현재,"12,716,420,500",13,KRW,한미반도체,042700,2021
20220415000576,11011,2021,00161383,042700,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 42 기,2021.12.31 현재,"282,619,540,445",제 41 기,2020.12.31 현재,"215,235,788,066",제 40 기,2019.12.31 현재,"208,881,643,066",17,KRW,한미반도체,042700,2021
20220415000576,11011,2021,00161383,042700,CFS,연결재무제표,BS,재무상태표,자본총계,제 42 기,2021.12.31 현재,"346,812,042,277",제 41 기,2020.12.31 현재,"257,090,542,803",제 40 기,2019.12.31 현재,"219,705,201,804",21,KRW,한미반도체,042700,2021
20220415000576,11011,2021,00161383,042700,CFS,연결재무제표,IS,손익계산서,매출액,제 42 기,2021.01.01 ~ 2021.12.31,"373,169,401,913",제 41 기,2020.01.01 ~ 2020.12.31,"257,385,897,660",제 40 기,2019.01.01 ~ 2019.12.31,"120,377,520,384",23,KRW,한미반도체,042700,2021
20220415000576,11011,2021,00161383,042700,CFS,연결재무제표,IS,손익계산서,영업이익,제 42 기,2021.01.01 ~ 2021.12.31,"122,419,465,500",제 41 기,2020.01.01 ~ 2020.12.31,"66,649,466,315",제 40 기,2019.01.01 ~ 2019.12.31,"13,725,362,614",25,KRW,한미반도체,042700,2021
20220415000576,11011,2021,00161383,042700,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 42 기,2021.01.01 ~ 2021.12.31,"136,251,557,490",제 41 기,2020.01.01 ~ 2020.12.31,"65,646,976,995",제 40 기,2019.01.01 ~ 2019.12.31,"24,575,935,343",27,KRW,한미반도체,042700,2021
20220415000576,11011,2021,00161383,042700,CFS,연결재무제표,IS,손익계산서,당기순이익(손실),제 42 기,2021.01.01 ~ 2021.12.31,"104,438,304,265",제 41 기,2020.01.01 ~ 2020.12.31,"50,131,485,364",제 40 기,2019.01.01 ~ 2019.12.31,"19,262,572,161",29,KRW,한미반도체,042700,2021
20220415000576,11011,2021,00161383,042700,CFS,연결재무제표,IS,손익계산서,당기순이익(손실),제 42 기,2021.01.01 ~ 2021.12.31,"104,438,304,265",제 41 기,2020.01.01 ~ 2020.12.31,"50,131,485,364",제 40 기,2019.01.01 ~ 2019.12.31,"19,262,572,161",61,KRW,한미반도체,042700,2021
20220415000576,11011,2021,00161383,042700,OFS,재무제표,BS,재무상태표,유동자산,제 42 기,2021.12.31 현재,"248,086,639,305",제 41 기,2020.12.31 현재,"208,594,111,352",제 40 기,2019.12.31 현재,"129,108,919,657",2,KRW,한미반도체,042700,2021
