날짜,회사채3년AA금리,항목명,단위
2021-05-20,1.869,"회사채(3년, AA-)",연%
2021-05-21,1.861,"회사채(3년, AA-)",연%
2021-05-24,1.876,"회사채(3년, AA-)",연%
2021-05-25,1.89,"회사채(3년, AA-)",연%
2021-05-26,1.902,"회사채(3년, AA-)",연%
2021-05-27,1.867,"회사채(3년, AA-)",연%
2021-05-28,1.899,"회사채(3년, AA-)",연%
2021-05-31,1.945,"회사채(3년, AA-)",연%
2021-06-01,1.929,"회사채(3년, AA-)",연%
2021-06-02,1.924,"회사채(3년, AA-)",연%
2021-06-03,1.911,"회사채(3년, AA-)",연%
2021-06-04,1.931,"회사채(3년, AA-)",연%
2021-06-07,1.911,"회사채(3년, AA-)",연%
2021-06-08,1.891,"회사채(3년, AA-)",연%
2021-06-09,1.866,"회사채(3년, AA-)",연%
2021-06-10,1.88,"회사채(3년, AA-)",연%
2021-06-11,1.872,"회사채(3년, AA-)",연%
2021-06-14,1.881,"회사채(3년, AA-)",연%
2021-06-15,1.896,"회사채(3년, AA-)",연%
2021-06-16,1.879,"회사채(3년, AA-)",연%
2021-06-17,1.9,"회사채(3년, AA-)",연%
2021-06-18,1.888,"회사채(3년, AA-)",연%
2021-06-21,1.906,"회사채(3년, AA-)",연%
2021-06-22,1.889,"회사채(3년, AA-)",연%
2021-06-23,1.893,"회사채(3년, AA-)",연%
2021-06-24,1.929,"회사채(3년, AA-)",연%
2021-06-25,1.969,"회사채(3년, AA-)",연%
2021-06-28,1.993,"회사채(3년, AA-)",연%
2021-06-29,1.977,"회사채(3년, AA-)",연%
2021-06-30,1.966,"회사채(3년, AA-)",연%
2021-07-01,1.975,"회사채(3년, AA-)",연%
2021-07-02,1.984,"회사채(3년, AA-)",연%
2021-07-05,1.962,"회사채(3년, AA-)",연%
2021-07-06,1.964,"회사채(3년, AA-)",연%
2021-07-07,1.915,"회사채(3년, AA-)",연%
2021-07-08,1.865,"회사채(3년, AA-)",연%
2021-07-09,1.874,"회사채(3년, AA-)",연%
2021-07-12,1.877,"회사채(3년, AA-)",연%
2021-07-13,1.896,"회사채(3년, AA-)",연%
2021-07-14,1.869,"회사채(3년, AA-)",연%
2021-07-15,1.938,"회사채(3년, AA-)",연%
2021-07-16,1.908,"회사채(3년, AA-)",연%
2021-07-19,1.908,"회사채(3년, AA-)",연%
2021-07-20,1.864,"회사채(3년, AA-)",연%
2021-07-21,1.835,"회사채(3년, AA-)",연%
2021-07-22,1.843,"회사채(3년, AA-)",연%
2021-07-23,1.841,"회사채(3년, AA-)",연%
2021-07-26,1.821,"회사채(3년, AA-)",연%
2021-07-27,1.83,"회사채(3년, AA-)",연%
2021-07-28,1.853,"회사채(3년, AA-)",연%
2021-07-29,1.862,"회사채(3년, AA-)",연%
2021-07-30,1.847,"회사채(3년, AA-)",연%
2021-08-02,1.858,"회사채(3년, AA-)",연%
2021-08-03,1.863,"회사채(3년, AA-)",연%
2021-08-04,1.841,"회사채(3년, AA-)",연%
2021-08-05,1.836,"회사채(3년, AA-)",연%
2021-08-06,1.855,"회사채(3년, AA-)",연%
2021-08-09,1.859,"회사채(3년, AA-)",연%
2021-08-10,1.855,"회사채(3년, AA-)",연%
2021-08-11,1.845,"회사채(3년, AA-)",연%
2021-08-12,1.84,"회사채(3년, AA-)",연%
2021-08-13,1.834,"회사채(3년, AA-)",연%
2021-08-17,1.83,"회사채(3년, AA-)",연%
2021-08-18,1.817,"회사채(3년, AA-)",연%
2021-08-19,1.79,"회사채(3년, AA-)",연%
2021-08-20,1.794,"회사채(3년, AA-)",연%
2021-08-23,1.82,"회사채(3년, AA-)",연%
2021-08-24,1.862,"회사채(3년, AA-)",연%
2021-08-25,1.863,"회사채(3년, AA-)",연%
2021-08-26,1.836,"회사채(3년, AA-)",연%
2021-08-27,1.842,"회사채(3년, AA-)",연%
2021-08-30,1.832,"회사채(3년, AA-)",연%
2021-08-31,1.829,"회사채(3년, AA-)",연%
2021-09-01,1.848,"회사채(3년, AA-)",연%
2021-09-02,1.855,"회사채(3년, AA-)",연%
2021-09-03,1.865,"회사채(3년, AA-)",연%
2021-09-06,1.881,"회사채(3년, AA-)",연%
2021-09-07,1.888,"회사채(3년, AA-)",연%
2021-09-08,1.908,"회사채(3년, AA-)",연%
2021-09-09,1.921,"회사채(3년, AA-)",연%
2021-09-10,1.936,"회사채(3년, AA-)",연%
2021-09-13,1.962,"회사채(3년, AA-)",연%
2021-09-14,1.975,"회사채(3년, AA-)",연%
2021-09-15,1.942,"회사채(3년, AA-)",연%
2021-09-16,1.958,"회사채(3년, AA-)",연%
2021-09-17,1.978,"회사채(3년, AA-)",연%
2021-09-23,1.996,"회사채(3년, AA-)",연%
2021-09-24,2.017,"회사채(3년, AA-)",연%
2021-09-27,2.015,"회사채(3년, AA-)",연%
2021-09-28,2.061,"회사채(3년, AA-)",연%
2021-09-29,2.057,"회사채(3년, AA-)",연%
2021-09-30,2.049,"회사채(3년, AA-)",연%
2021-10-01,2.087,"회사채(3년, AA-)",연%
2021-10-05,2.101,"회사채(3년, AA-)",연%
2021-10-06,2.171,"회사채(3년, AA-)",연%
2021-10-07,2.158,"회사채(3년, AA-)",연%
2021-10-08,2.156,"회사채(3년, AA-)",연%
2021-10-12,2.262,"회사채(3년, AA-)",연%
2021-10-13,2.27,"회사채(3년, AA-)",연%
2021-10-14,2.261,"회사채(3년, AA-)",연%
2021-10-15,2.249,"회사채(3년, AA-)",연%
2021-10-18,2.333,"회사채(3년, AA-)",연%
2021-10-19,2.325,"회사채(3년, AA-)",연%
2021-10-20,2.318,"회사채(3년, AA-)",연%
2021-10-21,2.31,"회사채(3년, AA-)",연%
2021-10-22,2.362,"회사채(3년, AA-)",연%
2021-10-25,2.387,"회사채(3년, AA-)",연%
2021-10-26,2.423,"회사채(3년, AA-)",연%
2021-10-27,2.506,"회사채(3년, AA-)",연%
2021-10-28,2.487,"회사채(3년, AA-)",연%
2021-10-29,2.573,"회사채(3년, AA-)",연%
2021-11-01,2.58,"회사채(3년, AA-)",연%
2021-11-02,2.542,"회사채(3년, AA-)",연%
2021-11-03,2.539,"회사채(3년, AA-)",연%
2021-11-04,2.544,"회사채(3년, AA-)",연%
2021-11-05,2.468,"회사채(3년, AA-)",연%
2021-11-08,2.438,"회사채(3년, AA-)",연%
2021-11-09,2.403,"회사채(3년, AA-)",연%
2021-11-10,2.417,"회사채(3년, AA-)",연%
2021-11-11,2.453,"회사채(3년, AA-)",연%
2021-11-12,2.499,"회사채(3년, AA-)",연%
2021-11-15,2.457,"회사채(3년, AA-)",연%
2021-11-16,2.505,"회사채(3년, AA-)",연%
2021-11-17,2.517,"회사채(3년, AA-)",연%
2021-11-18,2.501,"회사채(3년, AA-)",연%
2021-11-19,2.513,"회사채(3년, AA-)",연%
2021-11-22,2.563,"회사채(3년, AA-)",연%
2021-11-23,2.582,"회사채(3년, AA-)",연%
2021-11-24,2.569,"회사채(3년, AA-)",연%
2021-11-25,2.499,"회사채(3년, AA-)",연%
2021-11-26,2.433,"회사채(3년, AA-)",연%
2021-11-29,2.418,"회사채(3년, AA-)",연%
2021-11-30,2.373,"회사채(3년, AA-)",연%
2021-12-01,2.385,"회사채(3년, AA-)",연%
2021-12-02,2.406,"회사채(3년, AA-)",연%
2021-12-03,2.464,"회사채(3년, AA-)",연%
2021-12-06,2.436,"회사채(3년, AA-)",연%
2021-12-07,2.446,"회사채(3년, AA-)",연%
2021-12-08,2.409,"회사채(3년, AA-)",연%
2021-12-09,2.385,"회사채(3년, AA-)",연%
2021-12-10,2.399,"회사채(3년, AA-)",연%
2021-12-13,2.402,"회사채(3년, AA-)",연%
2021-12-14,2.402,"회사채(3년, AA-)",연%
2021-12-15,2.43,"회사채(3년, AA-)",연%
2021-12-16,2.398,"회사채(3년, AA-)",연%
2021-12-17,2.398,"회사채(3년, AA-)",연%
2021-12-20,2.372,"회사채(3년, AA-)",연%
2021-12-21,2.355,"회사채(3년, AA-)",연%
2021-12-22,2.392,"회사채(3년, AA-)",연%
2021-12-23,2.441,"회사채(3년, AA-)",연%
2021-12-24,2.438,"회사채(3년, AA-)",연%
2021-12-27,2.411,"회사채(3년, AA-)",연%
2021-12-28,2.417,"회사채(3년, AA-)",연%
2021-12-29,2.409,"회사채(3년, AA-)",연%
2021-12-30,2.417,"회사채(3년, AA-)",연%
2021-12-31,2.415,"회사채(3년, AA-)",연%
2022-01-03,2.46,"회사채(3년, AA-)",연%
2022-01-04,2.474,"회사채(3년, AA-)",연%
2022-01-05,2.506,"회사채(3년, AA-)",연%
2022-01-06,2.59,"회사채(3년, AA-)",연%
2022-01-07,2.593,"회사채(3년, AA-)",연%
2022-01-10,2.624,"회사채(3년, AA-)",연%
2022-01-11,2.611,"회사채(3년, AA-)",연%
2022-01-12,2.576,"회사채(3년, AA-)",연%
2022-01-13,2.537,"회사채(3년, AA-)",연%
2022-01-14,2.6,"회사채(3년, AA-)",연%
2022-01-17,2.699,"회사채(3년, AA-)",연%
2022-01-18,2.685,"회사채(3년, AA-)",연%
2022-01-19,2.645,"회사채(3년, AA-)",연%
2022-01-20,2.684,"회사채(3년, AA-)",연%
2022-01-21,2.693,"회사채(3년, AA-)",연%
2022-01-24,2.675,"회사채(3년, AA-)",연%
2022-01-25,2.725,"회사채(3년, AA-)",연%
2022-01-26,2.713,"회사채(3년, AA-)",연%
2022-01-27,2.781,"회사채(3년, AA-)",연%
2022-01-28,2.765,"회사채(3년, AA-)",연%
2022-02-03,2.733,"회사채(3년, AA-)",연%
2022-02-04,2.771,"회사채(3년, AA-)",연%
2022-02-07,2.815,"회사채(3년, AA-)",연%
2022-02-08,2.867,"회사채(3년, AA-)",연%
2022-02-09,2.857,"회사채(3년, AA-)",연%
2022-02-10,2.85,"회사채(3년, AA-)",연%
2022-02-11,2.921,"회사채(3년, AA-)",연%
2022-02-14,2.926,"회사채(3년, AA-)",연%
2022-02-15,2.928,"회사채(3년, AA-)",연%
2022-02-16,2.913,"회사채(3년, AA-)",연%
2022-02-17,2.895,"회사채(3년, AA-)",연%
2022-02-18,2.916,"회사채(3년, AA-)",연%
2022-02-21,2.949,"회사채(3년, AA-)",연%
2022-02-22,2.916,"회사채(3년, AA-)",연%
2022-02-23,2.913,"회사채(3년, AA-)",연%
2022-02-24,2.83,"회사채(3년, AA-)",연%
2022-02-25,2.854,"회사채(3년, AA-)",연%
2022-02-28,2.855,"회사채(3년, AA-)",연%
2022-03-02,2.813,"회사채(3년, AA-)",연%
2022-03-03,2.835,"회사채(3년, AA-)",연%
2022-03-04,2.848,"회사채(3년, AA-)",연%
2022-03-07,2.922,"회사채(3년, AA-)",연%
2022-03-08,2.931,"회사채(3년, AA-)",연%
2022-03-10,2.933,"회사채(3년, AA-)",연%
2022-03-11,2.92,"회사채(3년, AA-)",연%
2022-03-14,2.947,"회사채(3년, AA-)",연%
2022-03-15,2.965,"회사채(3년, AA-)",연%
2022-03-16,2.948,"회사채(3년, AA-)",연%
2022-03-17,2.902,"회사채(3년, AA-)",연%
2022-03-18,2.911,"회사채(3년, AA-)",연%
2022-03-21,2.944,"회사채(3년, AA-)",연%
2022-03-22,3.045,"회사채(3년, AA-)",연%
2022-03-23,3.073,"회사채(3년, AA-)",연%
2022-03-24,3.104,"회사채(3년, AA-)",연%
2022-03-25,3.163,"회사채(3년, AA-)",연%
2022-03-28,3.394,"회사채(3년, AA-)",연%
2022-03-29,3.361,"회사채(3년, AA-)",연%
2022-03-30,3.291,"회사채(3년, AA-)",연%
2022-03-31,3.34,"회사채(3년, AA-)",연%
2022-04-01,3.458,"회사채(3년, AA-)",연%
2022-04-04,3.499,"회사채(3년, AA-)",연%
2022-04-05,3.542,"회사채(3년, AA-)",연%
2022-04-06,3.592,"회사채(3년, AA-)",연%
2022-04-07,3.562,"회사채(3년, AA-)",연%
2022-04-08,3.636,"회사채(3년, AA-)",연%
2022-04-11,3.813,"회사채(3년, AA-)",연%
2022-04-12,3.774,"회사채(3년, AA-)",연%
2022-04-13,3.688,"회사채(3년, AA-)",연%
2022-04-14,3.583,"회사채(3년, AA-)",연%
2022-04-15,3.64,"회사채(3년, AA-)",연%
2022-04-18,3.689,"회사채(3년, AA-)",연%
2022-04-19,3.671,"회사채(3년, AA-)",연%
2022-04-20,3.662,"회사채(3년, AA-)",연%
2022-04-21,3.647,"회사채(3년, AA-)",연%
2022-04-22,3.688,"회사채(3년, AA-)",연%
2022-04-25,3.602,"회사채(3년, AA-)",연%
2022-04-26,3.584,"회사채(3년, AA-)",연%
2022-04-27,3.595,"회사채(3년, AA-)",연%
2022-04-28,3.636,"회사채(3년, AA-)",연%
2022-04-29,3.68,"회사채(3년, AA-)",연%
2022-05-02,3.794,"회사채(3년, AA-)",연%
2022-05-03,3.855,"회사채(3년, AA-)",연%
2022-05-04,3.887,"회사채(3년, AA-)",연%
2022-05-06,3.873,"회사채(3년, AA-)",연%
2022-05-09,3.8,"회사채(3년, AA-)",연%
2022-05-10,3.783,"회사채(3년, AA-)",연%
2022-05-11,3.691,"회사채(3년, AA-)",연%
2022-05-12,3.657,"회사채(3년, AA-)",연%
2022-05-13,3.673,"회사채(3년, AA-)",연%
2022-05-16,3.781,"회사채(3년, AA-)",연%
2022-05-17,3.784,"회사채(3년, AA-)",연%
2022-05-18,3.832,"회사채(3년, AA-)",연%
2022-05-19,3.821,"회사채(3년, AA-)",연%
2022-05-20,3.784,"회사채(3년, AA-)",연%
2022-05-23,3.796,"회사채(3년, AA-)",연%
2022-05-24,3.742,"회사채(3년, AA-)",연%
2022-05-25,3.72,"회사채(3년, AA-)",연%
2022-05-26,3.733,"회사채(3년, AA-)",연%
2022-05-27,3.728,"회사채(3년, AA-)",연%
2022-05-30,3.724,"회사채(3년, AA-)",연%
2022-05-31,3.807,"회사채(3년, AA-)",연%
2022-06-02,3.897,"회사채(3년, AA-)",연%
2022-06-03,3.896,"회사채(3년, AA-)",연%
2022-06-07,4.001,"회사채(3년, AA-)",연%
2022-06-08,3.982,"회사채(3년, AA-)",연%
2022-06-09,3.958,"회사채(3년, AA-)",연%
2022-06-10,3.996,"회사채(3년, AA-)",연%
2022-06-13,4.222,"회사채(3년, AA-)",연%
2022-06-14,4.27,"회사채(3년, AA-)",연%
2022-06-15,4.371,"회사채(3년, AA-)",연%
2022-06-16,4.437,"회사채(3년, AA-)",연%
2022-06-17,4.468,"회사채(3년, AA-)",연%
2022-06-20,4.414,"회사채(3년, AA-)",연%
2022-06-21,4.402,"회사채(3년, AA-)",연%
2022-06-22,4.275,"회사채(3년, AA-)",연%
2022-06-23,4.363,"회사채(3년, AA-)",연%
2022-06-24,4.297,"회사채(3년, AA-)",연%
2022-06-27,4.344,"회사채(3년, AA-)",연%
2022-06-28,4.339,"회사채(3년, AA-)",연%
2022-06-29,4.359,"회사채(3년, AA-)",연%
2022-06-30,4.361,"회사채(3년, AA-)",연%
2022-07-01,4.257,"회사채(3년, AA-)",연%
2022-07-04,4.247,"회사채(3년, AA-)",연%
2022-07-05,4.128,"회사채(3년, AA-)",연%
2022-07-06,4.086,"회사채(3년, AA-)",연%
2022-07-07,4.113,"회사채(3년, AA-)",연%
2022-07-08,4.186,"회사채(3년, AA-)",연%
2022-07-11,4.198,"회사채(3년, AA-)",연%
2022-07-12,4.158,"회사채(3년, AA-)",연%
2022-07-13,4.094,"회사채(3년, AA-)",연%
2022-07-14,4.139,"회사채(3년, AA-)",연%
2022-07-15,4.091,"회사채(3년, AA-)",연%
2022-07-18,4.104,"회사채(3년, AA-)",연%
2022-07-19,4.092,"회사채(3년, AA-)",연%
2022-07-20,4.197,"회사채(3년, AA-)",연%
2022-07-21,4.202,"회사채(3년, AA-)",연%
2022-07-22,4.135,"회사채(3년, AA-)",연%
2022-07-25,4.082,"회사채(3년, AA-)",연%
2022-07-26,4.063,"회사채(3년, AA-)",연%
2022-07-27,4.033,"회사채(3년, AA-)",연%
2022-07-28,4.082,"회사채(3년, AA-)",연%
2022-07-29,3.969,"회사채(3년, AA-)",연%
2022-08-01,4.043,"회사채(3년, AA-)",연%
2022-08-02,3.983,"회사채(3년, AA-)",연%
2022-08-03,4.045,"회사채(3년, AA-)",연%
2022-08-04,4.091,"회사채(3년, AA-)",연%
2022-08-05,4.056,"회사채(3년, AA-)",연%
2022-08-08,4.113,"회사채(3년, AA-)",연%
2022-08-09,4.119,"회사채(3년, AA-)",연%
2022-08-10,4.133,"회사채(3년, AA-)",연%
2022-08-11,4.111,"회사채(3년, AA-)",연%
2022-08-12,4.159,"회사채(3년, AA-)",연%
2022-08-16,4.057,"회사채(3년, AA-)",연%
2022-08-17,4.076,"회사채(3년, AA-)",연%
2022-08-18,4.114,"회사채(3년, AA-)",연%
2022-08-19,4.186,"회사채(3년, AA-)",연%
2022-08-22,4.235,"회사채(3년, AA-)",연%
2022-08-23,4.27,"회사채(3년, AA-)",연%
2022-08-24,4.298,"회사채(3년, AA-)",연%
2022-08-25,4.507,"회사채(3년, AA-)",연%
2022-08-26,4.499,"회사채(3년, AA-)",연%
2022-08-29,4.621,"회사채(3년, AA-)",연%
2022-08-30,4.618,"회사채(3년, AA-)",연%
2022-08-31,4.658,"회사채(3년, AA-)",연%
2022-09-01,4.747,"회사채(3년, AA-)",연%
2022-09-02,4.655,"회사채(3년, AA-)",연%
2022-09-05,4.596,"회사채(3년, AA-)",연%
2022-09-06,4.662,"회사채(3년, AA-)",연%
2022-09-07,4.668,"회사채(3년, AA-)",연%
2022-09-08,4.541,"회사채(3년, AA-)",연%
2022-09-13,4.525,"회사채(3년, AA-)",연%
2022-09-14,4.579,"회사채(3년, AA-)",연%
2022-09-15,4.759,"회사채(3년, AA-)",연%
2022-09-16,4.758,"회사채(3년, AA-)",연%
2022-09-19,4.751,"회사채(3년, AA-)",연%
2022-09-20,4.806,"회사채(3년, AA-)",연%
2022-09-21,4.843,"회사채(3년, AA-)",연%
2022-09-22,5.092,"회사채(3년, AA-)",연%
2022-09-23,5.189,"회사채(3년, AA-)",연%
2022-09-26,5.528,"회사채(3년, AA-)",연%
2022-09-27,5.308,"회사채(3년, AA-)",연%
2022-09-28,5.342,"회사채(3년, AA-)",연%
2022-09-29,5.378,"회사채(3년, AA-)",연%
2022-09-30,5.28,"회사채(3년, AA-)",연%
2022-10-04,5.175,"회사채(3년, AA-)",연%
2022-10-05,5.242,"회사채(3년, AA-)",연%
2022-10-06,5.231,"회사채(3년, AA-)",연%
2022-10-07,5.358,"회사채(3년, AA-)",연%
2022-10-11,5.436,"회사채(3년, AA-)",연%
2022-10-12,5.21,"회사채(3년, AA-)",연%
2022-10-13,5.31,"회사채(3년, AA-)",연%
2022-10-14,5.32,"회사채(3년, AA-)",연%
2022-10-17,5.373,"회사채(3년, AA-)",연%
2022-10-18,5.408,"회사채(3년, AA-)",연%
2022-10-19,5.533,"회사채(3년, AA-)",연%
2022-10-20,5.588,"회사채(3년, AA-)",연%
2022-10-21,5.736,"회사채(3년, AA-)",연%
2022-10-24,5.592,"회사채(3년, AA-)",연%
2022-10-25,5.528,"회사채(3년, AA-)",연%
2022-10-26,5.553,"회사채(3년, AA-)",연%
2022-10-27,5.62,"회사채(3년, AA-)",연%
2022-10-28,5.487,"회사채(3년, AA-)",연%
2022-10-31,5.58,"회사채(3년, AA-)",연%
2022-11-01,5.486,"회사채(3년, AA-)",연%
2022-11-02,5.533,"회사채(3년, AA-)",연%
2022-11-03,5.616,"회사채(3년, AA-)",연%
2022-11-04,5.591,"회사채(3년, AA-)",연%
2022-11-07,5.662,"회사채(3년, AA-)",연%
2022-11-08,5.642,"회사채(3년, AA-)",연%
2022-11-09,5.594,"회사채(3년, AA-)",연%
2022-11-10,5.551,"회사채(3년, AA-)",연%
2022-11-11,5.361,"회사채(3년, AA-)",연%
2022-11-14,5.42,"회사채(3년, AA-)",연%
2022-11-15,5.346,"회사채(3년, AA-)",연%
2022-11-16,5.416,"회사채(3년, AA-)",연%
2022-11-17,5.427,"회사채(3년, AA-)",연%
2022-11-18,5.429,"회사채(3년, AA-)",연%
2022-11-21,5.492,"회사채(3년, AA-)",연%
2022-11-22,5.516,"회사채(3년, AA-)",연%
2022-11-23,5.536,"회사채(3년, AA-)",연%
2022-11-24,5.402,"회사채(3년, AA-)",연%
2022-11-25,5.376,"회사채(3년, AA-)",연%
2022-11-28,5.405,"회사채(3년, AA-)",연%
2022-11-29,5.468,"회사채(3년, AA-)",연%
2022-11-30,5.445,"회사채(3년, AA-)",연%
2022-12-01,5.422,"회사채(3년, AA-)",연%
2022-12-02,5.386,"회사채(3년, AA-)",연%
2022-12-05,5.37,"회사채(3년, AA-)",연%
2022-12-06,5.387,"회사채(3년, AA-)",연%
2022-12-07,5.411,"회사채(3년, AA-)",연%
2022-12-08,5.412,"회사채(3년, AA-)",연%
2022-12-09,5.391,"회사채(3년, AA-)",연%
2022-12-12,5.383,"회사채(3년, AA-)",연%
2022-12-13,5.374,"회사채(3년, AA-)",연%
2022-12-14,5.272,"회사채(3년, AA-)",연%
2022-12-15,5.263,"회사채(3년, AA-)",연%
2022-12-16,5.227,"회사채(3년, AA-)",연%
2022-12-19,5.217,"회사채(3년, AA-)",연%
2022-12-20,5.333,"회사채(3년, AA-)",연%
2022-12-21,5.272,"회사채(3년, AA-)",연%
2022-12-22,5.192,"회사채(3년, AA-)",연%
2022-12-23,5.215,"회사채(3년, AA-)",연%
2022-12-26,5.235,"회사채(3년, AA-)",연%
2022-12-27,5.219,"회사채(3년, AA-)",연%
2022-12-28,5.203,"회사채(3년, AA-)",연%
2022-12-29,5.238,"회사채(3년, AA-)",연%
2022-12-30,5.231,"회사채(3년, AA-)",연%
2023-01-02,5.262,"회사채(3년, AA-)",연%
2023-01-03,5.131,"회사채(3년, AA-)",연%
2023-01-04,5.078,"회사채(3년, AA-)",연%
2023-01-05,5.06,"회사채(3년, AA-)",연%
2023-01-06,5.062,"회사채(3년, AA-)",연%
2023-01-09,4.93,"회사채(3년, AA-)",연%
2023-01-10,4.887,"회사채(3년, AA-)",연%
2023-01-11,4.784,"회사채(3년, AA-)",연%
2023-01-12,4.73,"회사채(3년, AA-)",연%
2023-01-13,4.62,"회사채(3년, AA-)",연%
2023-01-16,4.661,"회사채(3년, AA-)",연%
2023-01-17,4.677,"회사채(3년, AA-)",연%
2023-01-18,4.56,"회사채(3년, AA-)",연%
2023-01-19,4.403,"회사채(3년, AA-)",연%
2023-01-20,4.453,"회사채(3년, AA-)",연%
2023-01-25,4.4,"회사채(3년, AA-)",연%
2023-01-26,4.361,"회사채(3년, AA-)",연%
2023-01-27,4.364,"회사채(3년, AA-)",연%
2023-01-30,4.31,"회사채(3년, AA-)",연%
2023-01-31,4.344,"회사채(3년, AA-)",연%
2023-02-01,4.268,"회사채(3년, AA-)",연%
2023-02-02,4.177,"회사채(3년, AA-)",연%
2023-02-03,4.081,"회사채(3년, AA-)",연%
2023-02-06,4.237,"회사채(3년, AA-)",연%
2023-02-07,4.244,"회사채(3년, AA-)",연%
2023-02-08,4.244,"회사채(3년, AA-)",연%
2023-02-09,4.254,"회사채(3년, AA-)",연%
2023-02-10,4.231,"회사채(3년, AA-)",연%
2023-02-13,4.252,"회사채(3년, AA-)",연%
2023-02-14,4.207,"회사채(3년, AA-)",연%
2023-02-15,4.255,"회사채(3년, AA-)",연%
2023-02-16,4.239,"회사채(3년, AA-)",연%
2023-02-17,4.345,"회사채(3년, AA-)",연%
2023-02-20,4.369,"회사채(3년, AA-)",연%
2023-02-21,4.324,"회사채(3년, AA-)",연%
2023-02-22,4.342,"회사채(3년, AA-)",연%
2023-02-23,4.311,"회사채(3년, AA-)",연%
2023-02-24,4.255,"회사채(3년, AA-)",연%
2023-02-27,4.366,"회사채(3년, AA-)",연%
2023-02-28,4.484,"회사채(3년, AA-)",연%
2023-03-02,4.558,"회사채(3년, AA-)",연%
2023-03-03,4.471,"회사채(3년, AA-)",연%
2023-03-06,4.458,"회사채(3년, AA-)",연%
2023-03-07,4.41,"회사채(3년, AA-)",연%
2023-03-08,4.534,"회사채(3년, AA-)",연%
2023-03-09,4.54,"회사채(3년, AA-)",연%
2023-03-10,4.396,"회사채(3년, AA-)",연%
2023-03-13,4.149,"회사채(3년, AA-)",연%
2023-03-14,4.085,"회사채(3년, AA-)",연%
2023-03-15,4.169,"회사채(3년, AA-)",연%
2023-03-16,4.098,"회사채(3년, AA-)",연%
2023-03-17,4.11,"회사채(3년, AA-)",연%
2023-03-20,3.986,"회사채(3년, AA-)",연%
2023-03-21,4.016,"회사채(3년, AA-)",연%
2023-03-22,4.014,"회사채(3년, AA-)",연%
2023-03-23,3.97,"회사채(3년, AA-)",연%
2023-03-24,3.928,"회사채(3년, AA-)",연%
2023-03-27,3.989,"회사채(3년, AA-)",연%
2023-03-28,4.029,"회사채(3년, AA-)",연%
2023-03-29,4.027,"회사채(3년, AA-)",연%
2023-03-30,4.035,"회사채(3년, AA-)",연%
2023-03-31,4.074,"회사채(3년, AA-)",연%
2023-04-03,4.139,"회사채(3년, AA-)",연%
2023-04-04,4.081,"회사채(3년, AA-)",연%
2023-04-05,4.072,"회사채(3년, AA-)",연%
2023-04-06,4.022,"회사채(3년, AA-)",연%
2023-04-07,4.049,"회사채(3년, AA-)",연%
2023-04-10,4.004,"회사채(3년, AA-)",연%
2023-04-11,4.041,"회사채(3년, AA-)",연%
2023-04-12,4.042,"회사채(3년, AA-)",연%
2023-04-13,4.009,"회사채(3년, AA-)",연%
2023-04-14,4.022,"회사채(3년, AA-)",연%
2023-04-17,4.092,"회사채(3년, AA-)",연%
2023-04-18,4.101,"회사채(3년, AA-)",연%
2023-04-19,4.146,"회사채(3년, AA-)",연%
2023-04-20,4.146,"회사채(3년, AA-)",연%
2023-04-21,4.083,"회사채(3년, AA-)",연%
2023-04-24,4.051,"회사채(3년, AA-)",연%
2023-04-25,4.076,"회사채(3년, AA-)",연%
2023-04-26,4.069,"회사채(3년, AA-)",연%
2023-04-27,4.094,"회사채(3년, AA-)",연%
2023-04-28,4.105,"회사채(3년, AA-)",연%
2023-05-02,4.14,"회사채(3년, AA-)",연%
2023-05-03,4.094,"회사채(3년, AA-)",연%
2023-05-04,4.03,"회사채(3년, AA-)",연%
2023-05-08,4.079,"회사채(3년, AA-)",연%
2023-05-09,4.069,"회사채(3년, AA-)",연%
2023-05-10,4.086,"회사채(3년, AA-)",연%
2023-05-11,4.032,"회사채(3년, AA-)",연%
2023-05-12,4.035,"회사채(3년, AA-)",연%
2023-05-15,4.089,"회사채(3년, AA-)",연%
2023-05-16,4.056,"회사채(3년, AA-)",연%
2023-05-17,4.084,"회사채(3년, AA-)",연%
2023-05-18,4.123,"회사채(3년, AA-)",연%
2023-05-19,4.148,"회사채(3년, AA-)",연%
2023-05-22,4.127,"회사채(3년, AA-)",연%
2023-05-23,4.181,"회사채(3년, AA-)",연%
2023-05-24,4.183,"회사채(3년, AA-)",연%
2023-05-25,4.28,"회사채(3년, AA-)",연%
2023-05-26,4.328,"회사채(3년, AA-)",연%
2023-05-30,4.359,"회사채(3년, AA-)",연%
2023-05-31,4.262,"회사채(3년, AA-)",연%
2023-06-01,4.285,"회사채(3년, AA-)",연%
2023-06-02,4.244,"회사채(3년, AA-)",연%
2023-06-05,4.307,"회사채(3년, AA-)",연%
2023-06-07,4.273,"회사채(3년, AA-)",연%
2023-06-08,4.344,"회사채(3년, AA-)",연%
2023-06-09,4.309,"회사채(3년, AA-)",연%
2023-06-12,4.302,"회사채(3년, AA-)",연%
2023-06-13,4.297,"회사채(3년, AA-)",연%
2023-06-14,4.356,"회사채(3년, AA-)",연%
2023-06-15,4.437,"회사채(3년, AA-)",연%
2023-06-16,4.395,"회사채(3년, AA-)",연%
2023-06-19,4.39,"회사채(3년, AA-)",연%
