날짜,원달러환율,CD91일금리,국고채3년금리,회사채3년AA금리
2015-01-02,1099.2,2.13,2.135,2.464
2015-01-05,1102.6,2.13,2.118,2.446
2015-01-06,1108.7,2.13,2.079,2.408
2015-01-07,1103.9,2.13,2.076,2.408
2015-01-08,1099.7,2.13,2.072,2.403
2015-01-09,1098.5,2.13,2.056,2.391
2015-01-12,1092.2,2.13,2.006,2.339
2015-01-13,1083.0,2.13,2.024,2.343
2015-01-14,1081.5,2.13,1.974,2.296
2015-01-15,1079.9,2.13,2.044,2.362
2015-01-16,1084.1,2.13,2.012,2.33
2015-01-19,1077.3,2.13,2.038,2.359
2015-01-20,1079.8,2.13,2.031,2.346
2015-01-21,1084.4,2.13,2.045,2.361
2015-01-22,1086.8,2.13,2.063,2.377
2015-01-23,1085.3,2.13,2.027,2.333
2015-01-26,1084.1,2.13,2.024,2.322
2015-01-27,1079.3,2.13,2.029,2.325
2015-01-28,1082.1,2.12,2.004,2.303
2015-01-29,1082.9,2.12,1.998,2.296
2015-01-30,1090.8,2.12,1.97,2.274
2015-02-02,1095.9,2.12,1.985,2.28
2015-02-03,1101.2,2.12,1.935,2.241
2015-02-04,1098.3,2.12,1.961,2.258
2015-02-05,1089.2,2.12,1.975,2.266
2015-02-06,1089.2,2.12,1.962,2.251
2015-02-09,1088.3,2.12,1.977,2.264
2015-02-10,1097.0,2.12,2.056,2.321
2015-02-11,1090.8,2.12,2.051,2.318
2015-02-12,1096.9,2.12,2.075,2.34
2015-02-13,1107.5,2.12,2.05,2.321
2015-02-16,1098.4,2.12,2.091,2.356
2015-02-17,1098.7,2.12,2.054,2.323
2015-02-23,1101.3,2.12,2.061,2.332
2015-02-24,1109.8,2.1,2.063,2.334
2015-02-25,1108.6,2.1,2.037,2.307
2015-02-26,1102.5,2.1,2.04,2.302
2015-02-27,1099.2,2.1,2.034,2.291
2015-03-02,1099.5,2.1,2.0,2.263
2015-03-03,1102.5,2.1,1.99,2.258
2015-03-04,1100.0,2.1,1.98,2.25
2015-03-05,1096.5,2.1,1.978,2.246
2015-03-06,1100.1,2.1,1.943,2.214
2015-03-09,1099.5,2.1,1.924,2.202
2015-03-10,1110.3,2.1,1.937,2.206
2015-03-11,1119.5,2.1,1.907,2.166
2015-03-12,1126.6,1.91,1.896,2.154
2015-03-13,1130.9,1.9,1.869,2.129
2015-03-16,1125.6,1.89,1.856,2.115
2015-03-17,1133.9,1.88,1.872,2.126
2015-03-18,1130.1,1.87,1.859,2.114
2015-03-19,1126.6,1.87,1.825,2.083
2015-03-20,1114.0,1.86,1.797,2.062
2015-03-23,1121.7,1.86,1.793,2.058
2015-03-24,1115.9,1.86,1.795,2.055
2015-03-25,1107.1,1.86,1.785,2.045
2015-03-26,1102.7,1.86,1.779,2.043
2015-03-27,1104.2,1.86,1.77,2.03
2015-03-30,1104.3,1.85,1.748,2.011
2015-03-31,1105.0,1.85,1.721,1.992
2015-04-01,1109.4,1.85,1.72,1.99
2015-04-02,1103.8,1.85,1.721,1.988
2015-04-03,1098.0,1.85,1.714,1.98
2015-04-06,1094.6,1.85,1.714,1.971
2015-04-07,1086.0,1.83,1.721,1.975
2015-04-08,1089.7,1.83,1.727,1.978
2015-04-09,1093.4,1.82,1.698,1.951
2015-04-10,1093.9,1.8,1.714,1.963
2015-04-13,1094.6,1.8,1.732,1.975
2015-04-14,1096.6,1.8,1.731,1.978
2015-04-15,1096.8,1.8,1.721,1.972
2015-04-16,1096.0,1.8,1.724,1.976
2015-04-17,1089.0,1.8,1.691,1.944
2015-04-20,1085.1,1.8,1.693,1.948
2015-04-21,1082.7,1.8,1.71,1.958
2015-04-22,1083.5,1.8,1.71,1.959
2015-04-23,1081.8,1.8,1.745,1.983
2015-04-24,1083.2,1.8,1.771,2.008
2015-04-27,1079.0,1.8,1.786,2.019
2015-04-28,1074.5,1.8,1.829,2.062
2015-04-29,1070.9,1.8,1.842,2.079
2015-04-30,1068.1,1.8,1.843,2.08
2015-05-04,1069.5,1.8,1.896,2.131
2015-05-06,1080.5,1.8,1.969,2.193
2015-05-07,1081.0,1.8,1.966,2.189
2015-05-08,1086.6,1.8,1.888,2.109
2015-05-11,1091.3,1.8,1.876,2.103
2015-05-12,1089.9,1.8,1.942,2.177
2015-05-13,1096.2,1.8,1.864,2.107
2015-05-14,1094.9,1.8,1.857,2.098
2015-05-15,1093.6,1.8,1.881,2.121
2015-05-18,1089.2,1.8,1.889,2.129
2015-05-19,1085.5,1.8,1.903,2.142
2015-05-20,1090.9,1.8,1.878,2.119
2015-05-21,1095.2,1.8,1.88,2.122
2015-05-22,1094.4,1.8,1.871,2.114
2015-05-26,1090.8,1.8,1.846,2.095
2015-05-27,1098.4,1.8,1.809,2.062
2015-05-28,1107.0,1.8,1.798,2.054
2015-05-29,1108.0,1.8,1.745,2.006
2015-06-01,1107.6,1.8,1.746,2.008
2015-06-02,1111.6,1.8,1.726,1.991
2015-06-03,1114.5,1.8,1.757,2.018
2015-06-04,1106.0,1.8,1.767,2.027
2015-06-05,1109.9,1.8,1.741,2.0
2015-06-08,1112.1,1.8,1.729,1.993
2015-06-09,1121.5,1.8,1.733,1.99
2015-06-10,1119.3,1.8,1.773,2.011
2015-06-11,1117.3,1.65,1.797,2.035
2015-06-12,1110.4,1.65,1.762,2.003
2015-06-15,1111.9,1.65,1.764,2.0
2015-06-16,1116.2,1.65,1.766,2.001
2015-06-17,1117.3,1.65,1.8,2.03
2015-06-18,1117.6,1.65,1.778,2.013
2015-06-19,1109.9,1.65,1.77,1.998
2015-06-22,1104.0,1.65,1.787,2.015
2015-06-23,1099.9,1.65,1.795,2.02
2015-06-24,1104.1,1.65,1.806,2.028
2015-06-25,1108.4,1.65,1.814,2.031
2015-06-26,1109.6,1.65,1.818,2.03
2015-06-29,1115.1,1.65,1.793,2.009
2015-06-30,1124.1,1.65,1.793,2.007
2015-07-01,1118.3,1.65,1.805,2.019
2015-07-02,1118.5,1.65,1.828,2.042
2015-07-03,1123.2,1.65,1.826,2.037
2015-07-06,1120.1,1.65,1.829,2.033
2015-07-07,1126.3,1.65,1.825,2.031
2015-07-08,1129.6,1.65,1.807,2.015
2015-07-09,1135.7,1.65,1.802,2.017
2015-07-10,1136.2,1.65,1.806,2.023
2015-07-13,1130.0,1.65,1.804,2.021
2015-07-14,1131.5,1.65,1.796,2.017
2015-07-15,1139.4,1.65,1.795,2.015
2015-07-16,1141.5,1.65,1.789,2.012
2015-07-17,1148.4,1.65,1.784,2.008
2015-07-20,1146.3,1.65,1.775,2.002
2015-07-21,1151.9,1.65,1.771,2.0
2015-07-22,1158.4,1.65,1.749,1.983
2015-07-23,1152.6,1.65,1.716,1.955
2015-07-24,1162.3,1.65,1.706,1.945
2015-07-27,1164.6,1.64,1.703,1.942
2015-07-28,1168.9,1.64,1.731,1.969
2015-07-29,1166.2,1.64,1.716,1.959
2015-07-30,1157.9,1.64,1.735,1.979
2015-07-31,1166.3,1.64,1.768,2.01
2015-08-03,1169.4,1.64,1.76,2.0
2015-08-04,1165.2,1.64,1.774,2.01
2015-08-05,1169.3,1.64,1.792,2.026
2015-08-06,1172.1,1.64,1.786,2.019
2015-08-07,1170.2,1.64,1.783,2.017
2015-08-10,1164.3,1.64,1.763,1.996
2015-08-11,1165.3,1.64,1.737,1.977
2015-08-12,1170.4,1.64,1.705,1.945
2015-08-13,1190.3,1.64,1.729,1.971
2015-08-17,1174.2,1.64,1.723,1.968
2015-08-18,1182.2,1.64,1.716,1.96
2015-08-19,1184.7,1.64,1.73,1.974
2015-08-20,1185.1,1.64,1.714,1.962
2015-08-21,1185.1,1.64,1.709,1.959
2015-08-24,1192.0,1.64,1.693,1.947
2015-08-25,1198.1,1.64,1.708,1.963
2015-08-26,1194.6,1.64,1.719,1.975
2015-08-27,1188.9,1.64,1.705,1.965
2015-08-28,1184.3,1.64,1.718,1.978
2015-08-31,1176.3,1.63,1.735,1.994
2015-09-01,1183.0,1.63,1.725,1.989
2015-09-02,1175.6,1.61,1.696,1.965
2015-09-03,1178.0,1.61,1.674,1.949
2015-09-04,1187.6,1.6,1.645,1.925
2015-09-07,1191.0,1.6,1.651,1.93
2015-09-08,1202.0,1.6,1.668,1.947
2015-09-09,1203.1,1.6,1.68,1.962
2015-09-10,1192.0,1.6,1.65,1.94
2015-09-11,1195.8,1.6,1.655,1.949
2015-09-14,1183.8,1.6,1.667,1.964
2015-09-15,1181.0,1.6,1.653,1.952
2015-09-16,1182.4,1.6,1.67,1.97
2015-09-17,1179.4,1.6,1.683,1.982
2015-09-18,1169.7,1.6,1.635,1.94
2015-09-21,1166.7,1.6,1.617,1.925
2015-09-22,1173.0,1.6,1.624,1.931
2015-09-23,1177.2,1.6,1.619,1.928
2015-09-24,1187.5,1.6,1.63,1.942
2015-09-25,1191.8,1.6,1.615,1.93
2015-09-30,1194.5,1.59,1.568,1.893
2015-10-01,1190.4,1.59,1.596,1.922
2015-10-02,1179.0,1.59,1.584,1.911
2015-10-05,1180.5,1.59,1.577,1.904
2015-10-06,1172.1,1.59,1.591,1.919
2015-10-07,1164.8,1.59,1.614,1.942
2015-10-08,1165.2,1.59,1.615,1.943
2015-10-12,1159.4,1.59,1.646,1.976
2015-10-13,1147.4,1.58,1.638,1.968
2015-10-14,1147.5,1.57,1.657,1.98
2015-10-15,1150.1,1.57,1.623,1.955
2015-10-16,1133.7,1.57,1.622,1.956
2015-10-19,1128.9,1.57,1.622,1.96
2015-10-20,1125.3,1.57,1.64,1.977
2015-10-21,1130.1,1.57,1.649,1.985
2015-10-22,1131.3,1.57,1.654,1.992
2015-10-23,1138.2,1.57,1.65,1.991
2015-10-26,1127.4,1.57,1.645,1.989
2015-10-27,1134.1,1.57,1.63,1.976
2015-10-28,1131.2,1.57,1.626,1.975
2015-10-29,1132.9,1.57,1.641,1.988
2015-10-30,1142.3,1.57,1.657,2.003
2015-11-02,1138.6,1.57,1.658,2.006
2015-11-03,1140.1,1.57,1.665,2.019
2015-11-04,1133.4,1.57,1.677,2.032
2015-11-05,1129.5,1.57,1.691,2.047
2015-11-06,1137.1,1.57,1.729,2.083
2015-11-09,1138.6,1.57,1.803,2.157
2015-11-10,1154.1,1.57,1.781,2.137
2015-11-11,1158.2,1.57,1.798,2.157
2015-11-12,1154.8,1.58,1.787,2.151
2015-11-13,1154.5,1.58,1.778,2.145
2015-11-16,1161.3,1.58,1.749,2.119
2015-11-17,1172.7,1.58,1.758,2.129
2015-11-18,1169.2,1.58,1.752,2.123
2015-11-19,1173.4,1.58,1.736,2.109
2015-11-20,1164.2,1.58,1.762,2.134
2015-11-23,1156.9,1.59,1.761,2.137
2015-11-24,1157.9,1.59,1.767,2.145
2015-11-25,1155.6,1.59,1.769,2.147
2015-11-26,1145.1,1.62,1.778,2.157
2015-11-27,1145.7,1.62,1.798,2.179
2015-11-30,1150.4,1.66,1.785,2.168
2015-12-01,1157.7,1.67,1.772,2.162
2015-12-02,1158.1,1.67,1.762,2.156
2015-12-03,1159.3,1.67,1.755,2.15
2015-12-04,1167.4,1.67,1.781,2.178
2015-12-07,1156.8,1.67,1.787,2.182
2015-12-08,1166.4,1.67,1.763,2.167
2015-12-09,1176.0,1.67,1.762,2.166
2015-12-10,1178.2,1.67,1.745,2.155
2015-12-11,1177.5,1.67,1.748,2.162
2015-12-14,1179.7,1.67,1.732,2.154
2015-12-15,1186.1,1.67,1.733,2.156
2015-12-16,1182.9,1.67,1.748,2.172
2015-12-17,1178.2,1.67,1.726,2.153
2015-12-18,1178.9,1.67,1.693,2.128
2015-12-21,1184.3,1.67,1.658,2.102
2015-12-22,1178.2,1.67,1.672,2.119
2015-12-23,1176.1,1.67,1.668,2.115
2015-12-24,1171.7,1.67,1.662,2.112
2015-12-28,1171.0,1.67,1.677,2.121
2015-12-29,1165.0,1.67,1.655,2.106
2015-12-30,1167.7,1.67,1.662,2.113
2015-12-31,1172.0,1.67,1.662,2.113
2016-01-04,1172.0,1.67,1.634,2.093
2016-01-05,1184.3,1.67,1.643,2.103
2016-01-06,1187.7,1.67,1.639,2.099
2016-01-07,1193.9,1.67,1.639,2.097
2016-01-08,1199.7,1.67,1.665,2.121
2016-01-11,1196.2,1.67,1.635,2.094
2016-01-12,1208.6,1.67,1.638,2.097
2016-01-13,1208.5,1.67,1.633,2.094
2016-01-14,1206.4,1.67,1.648,2.106
2016-01-15,1212.7,1.67,1.648,2.106
2016-01-18,1211.0,1.67,1.646,2.107
2016-01-19,1212.5,1.67,1.644,2.108
2016-01-20,1209.9,1.67,1.617,2.083
2016-01-21,1211.6,1.67,1.611,2.077
2016-01-22,1209.9,1.67,1.621,2.087
2016-01-25,1203.2,1.65,1.621,2.088
2016-01-26,1194.4,1.65,1.599,2.067
2016-01-27,1201.4,1.65,1.604,2.072
2016-01-28,1201.0,1.65,1.618,2.085
2016-01-29,1208.4,1.65,1.564,2.038
2016-02-01,1206.2,1.65,1.525,2.0
2016-02-02,1204.5,1.65,1.516,1.993
2016-02-03,1203.1,1.65,1.496,1.968
2016-02-04,1216.7,1.65,1.494,1.964
2016-02-05,1202.7,1.65,1.506,1.975
2016-02-11,1195.1,1.64,1.45,1.915
2016-02-12,1197.0,1.64,1.475,1.94
2016-02-15,1206.5,1.64,1.484,1.955
2016-02-16,1209.9,1.63,1.431,1.909
2016-02-17,1216.6,1.63,1.435,1.915
2016-02-18,1224.8,1.63,1.451,1.93
2016-02-19,1225.7,1.63,1.468,1.944
2016-02-22,1233.9,1.63,1.48,1.959
2016-02-23,1233.2,1.63,1.481,1.96
2016-02-24,1230.1,1.63,1.469,1.95
2016-02-25,1234.8,1.63,1.464,1.948
2016-02-26,1236.1,1.63,1.452,1.938
2016-02-29,1235.4,1.63,1.454,1.939
2016-03-02,1240.9,1.63,1.469,1.953
2016-03-03,1232.7,1.63,1.504,1.986
2016-03-04,1218.9,1.63,1.522,2.001
2016-03-07,1208.5,1.63,1.502,1.983
2016-03-08,1200.7,1.63,1.481,1.966
2016-03-09,1205.2,1.63,1.47,1.955
2016-03-10,1214.5,1.63,1.5,1.977
2016-03-11,1208.8,1.63,1.55,2.027
2016-03-14,1200.1,1.63,1.532,2.014
2016-03-15,1186.5,1.63,1.533,2.014
2016-03-16,1189.2,1.63,1.542,2.023
2016-03-17,1192.7,1.63,1.515,1.994
2016-03-18,1174.5,1.63,1.499,1.981
2016-03-21,1161.3,1.63,1.496,1.974
2016-03-22,1165.3,1.63,1.512,1.99
2016-03-23,1159.5,1.63,1.512,1.992
2016-03-24,1158.8,1.63,1.5,1.981
2016-03-25,1167.1,1.63,1.495,1.972
2016-03-28,1169.4,1.61,1.479,1.962
2016-03-29,1169.6,1.61,1.449,1.934
2016-03-30,1163.0,1.61,1.45,1.934
2016-03-31,1153.5,1.61,1.444,1.932
2016-04-01,1144.5,1.61,1.448,1.932
2016-04-04,1148.9,1.61,1.44,1.923
2016-04-05,1147.8,1.61,1.453,1.93
2016-04-06,1155.0,1.61,1.458,1.934
2016-04-07,1155.9,1.61,1.468,1.943
2016-04-08,1154.5,1.61,1.463,1.938
2016-04-11,1156.5,1.61,1.466,1.938
2016-04-12,1149.2,1.61,1.465,1.938
2016-04-14,1144.7,1.61,1.502,1.972
2016-04-15,1153.4,1.61,1.494,1.965
2016-04-18,1150.7,1.61,1.507,1.975
2016-04-19,1151.1,1.61,1.501,1.969
2016-04-20,1140.5,1.61,1.474,1.941
2016-04-21,1132.3,1.61,1.483,1.951
2016-04-22,1134.9,1.61,1.472,1.944
2016-04-25,1141.1,1.61,1.455,1.929
2016-04-26,1149.7,1.61,1.452,1.924
2016-04-27,1149.7,1.61,1.456,1.923
2016-04-28,1145.9,1.61,1.45,1.914
2016-04-29,1143.9,1.61,1.453,1.915
2016-05-02,1138.1,1.61,1.465,1.925
2016-05-03,1140.8,1.61,1.445,1.909
2016-05-04,1137.1,1.61,1.434,1.895
2016-05-09,1153.5,1.61,1.413,1.879
2016-05-10,1164.7,1.6,1.412,1.877
2016-05-11,1174.0,1.6,1.417,1.875
2016-05-12,1168.1,1.6,1.422,1.878
2016-05-13,1164.1,1.6,1.442,1.892
2016-05-16,1169.4,1.58,1.443,1.894
2016-05-17,1178.6,1.58,1.455,1.905
2016-05-18,1173.3,1.58,1.472,1.92
2016-05-19,1180.9,1.56,1.492,1.941
2016-05-20,1190.8,1.56,1.471,1.925
2016-05-23,1188.4,1.56,1.467,1.924
2016-05-24,1183.1,1.56,1.444,1.904
2016-05-25,1188.6,1.56,1.461,1.917
2016-05-26,1185.8,1.56,1.468,1.92
2016-05-27,1181.0,1.56,1.468,1.92
2016-05-30,1179.3,1.56,1.503,1.951
2016-05-31,1190.6,1.56,1.496,1.949
2016-06-01,1190.5,1.56,1.438,1.89
2016-06-02,1192.2,1.56,1.443,1.894
2016-06-03,1189.6,1.56,1.423,1.876
2016-06-07,1186.5,1.56,1.405,1.855
2016-06-08,1163.2,1.56,1.378,1.833
2016-06-09,1156.5,1.39,1.345,1.8
2016-06-10,1155.8,1.39,1.322,1.79
2016-06-13,1163.1,1.39,1.311,1.78
2016-06-14,1172.8,1.39,1.337,1.803
2016-06-15,1172.5,1.39,1.339,1.8
2016-06-16,1176.3,1.39,1.318,1.779
2016-06-17,1170.1,1.39,1.334,1.793
2016-06-20,1170.8,1.39,1.359,1.817
2016-06-21,1163.2,1.39,1.343,1.803
2016-06-22,1158.2,1.39,1.355,1.815
2016-06-23,1155.7,1.39,1.337,1.797
2016-06-24,1151.2,1.37,1.249,1.7
2016-06-27,1168.5,1.37,1.236,1.68
2016-06-28,1183.3,1.37,1.248,1.688
2016-06-29,1175.9,1.37,1.238,1.677
2016-06-30,1164.7,1.37,1.247,1.689
2016-07-01,1152.6,1.37,1.21,1.653
2016-07-04,1147.5,1.37,1.224,1.662
2016-07-05,1148.1,1.37,1.217,1.657
2016-07-06,1153.0,1.37,1.203,1.643
2016-07-07,1165.8,1.36,1.208,1.645
2016-07-08,1156.6,1.36,1.216,1.648
2016-07-11,1159.2,1.36,1.213,1.644
2016-07-12,1147.8,1.36,1.217,1.649
2016-07-13,1149.3,1.36,1.211,1.646
2016-07-14,1145.7,1.36,1.205,1.64
2016-07-15,1141.8,1.36,1.221,1.652
2016-07-18,1132.7,1.36,1.229,1.661
2016-07-19,1136.3,1.36,1.227,1.657
2016-07-20,1138.4,1.36,1.221,1.654
2016-07-21,1140.8,1.36,1.233,1.665
2016-07-22,1140.2,1.36,1.227,1.655
2016-07-25,1135.0,1.36,1.225,1.655
2016-07-26,1136.9,1.36,1.22,1.65
2016-07-27,1138.4,1.36,1.222,1.649
2016-07-28,1134.1,1.36,1.203,1.63
2016-07-29,1125.7,1.36,1.216,1.642
2016-08-01,1122.4,1.36,1.212,1.637
2016-08-02,1111.0,1.36,1.212,1.638
2016-08-03,1108.9,1.36,1.247,1.658
2016-08-04,1114.0,1.36,1.238,1.651
2016-08-05,1113.8,1.36,1.225,1.64
2016-08-08,1111.3,1.36,1.246,1.658
2016-08-09,1112.7,1.36,1.247,1.656
2016-08-10,1107.2,1.36,1.215,1.628
2016-08-11,1096.1,1.35,1.222,1.632
2016-08-12,1098.6,1.35,1.23,1.638
2016-08-16,1101.1,1.35,1.219,1.628
2016-08-17,1095.0,1.35,1.233,1.641
2016-08-18,1102.3,1.34,1.228,1.633
2016-08-19,1106.4,1.34,1.231,1.635
2016-08-22,1115.2,1.34,1.232,1.638
2016-08-23,1125.3,1.34,1.228,1.632
2016-08-24,1117.4,1.34,1.229,1.632
2016-08-25,1121.6,1.34,1.236,1.637
2016-08-26,1119.0,1.34,1.241,1.64
2016-08-29,1113.9,1.34,1.272,1.668
2016-08-30,1125.2,1.34,1.283,1.671
2016-08-31,1118.5,1.34,1.308,1.694
2016-09-01,1117.4,1.34,1.333,1.713
2016-09-02,1119.3,1.34,1.326,1.708
2016-09-05,1117.6,1.34,1.307,1.693
2016-09-06,1108.2,1.34,1.3,1.687
2016-09-07,1105.0,1.34,1.278,1.666
2016-09-08,1093.2,1.34,1.288,1.675
2016-09-09,1093.2,1.34,1.328,1.706
2016-09-12,1099.5,1.34,1.356,1.735
2016-09-13,1110.6,1.34,1.35,1.733
2016-09-19,1112.3,1.34,1.345,1.734
2016-09-20,1120.0,1.34,1.336,1.728
2016-09-21,1119.5,1.34,1.327,1.722
2016-09-22,1116.8,1.34,1.296,1.696
2016-09-23,1103.1,1.34,1.303,1.7
2016-09-26,1104.2,1.34,1.308,1.706
2016-09-27,1106.9,1.34,1.305,1.706
2016-09-28,1103.5,1.34,1.304,1.704
2016-09-29,1095.7,1.34,1.297,1.701
2016-09-30,1096.3,1.34,1.247,1.669
2016-10-04,1102.0,1.34,1.276,1.694
2016-10-05,1105.1,1.34,1.316,1.727
2016-10-06,1113.8,1.34,1.321,1.732
2016-10-07,1111.3,1.34,1.326,1.737
2016-10-10,1115.7,1.34,1.335,1.75
2016-10-11,1111.0,1.34,1.373,1.783
2016-10-12,1117.2,1.34,1.353,1.774
2016-10-13,1123.3,1.34,1.323,1.749
2016-10-14,1130.5,1.34,1.319,1.75
2016-10-17,1132.9,1.34,1.35,1.78
2016-10-18,1140.3,1.34,1.353,1.78
2016-10-19,1132.3,1.34,1.352,1.78
2016-10-20,1122.8,1.34,1.354,1.781
2016-10-21,1124.0,1.36,1.381,1.804
2016-10-24,1134.5,1.37,1.385,1.808
2016-10-25,1134.5,1.38,1.398,1.824
2016-10-26,1136.5,1.39,1.405,1.829
2016-10-27,1132.4,1.39,1.418,1.835
2016-10-28,1140.2,1.39,1.438,1.856
2016-10-31,1145.2,1.39,1.438,1.852
2016-11-01,1144.6,1.39,1.451,1.868
2016-11-02,1141.8,1.39,1.436,1.854
2016-11-03,1148.7,1.39,1.428,1.85
2016-11-04,1140.6,1.39,1.431,1.852
2016-11-07,1143.4,1.39,1.426,1.848
2016-11-08,1141.6,1.39,1.425,1.844
2016-11-09,1137.5,1.39,1.402,1.823
2016-11-10,1145.8,1.39,1.465,1.884
2016-11-11,1151.0,1.39,1.508,1.924
2016-11-14,1164.4,1.39,1.61,2.013
2016-11-15,1169.8,1.39,1.635,2.025
2016-11-16,1168.8,1.39,1.689,2.074
2016-11-17,1167.2,1.4,1.713,2.097
2016-11-18,1174.4,1.4,1.736,2.132
2016-11-21,1182.3,1.41,1.725,2.132
2016-11-22,1183.6,1.42,1.735,2.141
2016-11-23,1175.5,1.43,1.775,2.172
2016-11-24,1174.9,1.46,1.811,2.215
2016-11-25,1182.4,1.48,1.811,2.219
2016-11-28,1178.9,1.49,1.764,2.18
2016-11-29,1170.3,1.52,1.709,2.152
2016-11-30,1168.5,1.52,1.71,2.152
2016-12-01,1168.0,1.53,1.726,2.175
2016-12-02,1172.6,1.54,1.745,2.194
2016-12-05,1170.5,1.54,1.727,2.177
2016-12-06,1173.8,1.54,1.737,2.189
2016-12-07,1169.5,1.54,1.736,2.188
2016-12-08,1169.4,1.54,1.714,2.167
2016-12-09,1159.1,1.54,1.735,2.187
2016-12-12,1166.2,1.54,1.734,2.197
2016-12-13,1170.2,1.54,1.676,2.153
2016-12-14,1165.5,1.54,1.644,2.125
2016-12-15,1168.3,1.54,1.697,2.169
2016-12-16,1180.1,1.54,1.688,2.159
2016-12-19,1183.4,1.54,1.694,2.164
2016-12-20,1186.4,1.54,1.714,2.172
2016-12-21,1191.2,1.54,1.687,2.156
2016-12-22,1194.2,1.54,1.657,2.14
2016-12-23,1198.0,1.54,1.665,2.149
2016-12-26,1202.9,1.54,1.669,2.155
2016-12-27,1199.4,1.54,1.654,2.147
2016-12-28,1205.3,1.53,1.643,2.135
2016-12-29,1207.6,1.52,1.638,2.128
2016-12-30,1208.5,1.52,1.638,2.128
2017-01-02,1208.5,1.52,1.638,2.12
2017-01-03,1207.8,1.52,1.617,2.097
2017-01-04,1206.2,1.51,1.63,2.095
2017-01-05,1206.7,1.51,1.607,2.072
2017-01-06,1191.6,1.49,1.626,2.086
2017-01-09,1189.1,1.49,1.663,2.115
2017-01-10,1205.5,1.49,1.647,2.098
2017-01-11,1198.7,1.49,1.653,2.105
2017-01-12,1196.4,1.49,1.624,2.075
2017-01-13,1182.8,1.49,1.635,2.089
2017-01-16,1177.7,1.49,1.633,2.092
2017-01-17,1180.5,1.49,1.628,2.083
2017-01-18,1180.9,1.49,1.649,2.102
2017-01-19,1165.6,1.49,1.677,2.135
2017-01-20,1177.1,1.49,1.655,2.117
2017-01-23,1172.5,1.49,1.64,2.104
2017-01-24,1166.7,1.49,1.628,2.093
2017-01-25,1163.6,1.49,1.647,2.111
2017-01-26,1166.2,1.49,1.687,2.151
2017-01-31,1157.8,1.49,1.675,2.14
2017-02-01,1165.5,1.49,1.685,2.151
2017-02-02,1155.2,1.49,1.674,2.139
2017-02-03,1149.2,1.49,1.685,2.149
2017-02-06,1146.8,1.49,1.662,2.126
2017-02-07,1137.7,1.49,1.641,2.105
2017-02-08,1142.1,1.49,1.652,2.112
2017-02-09,1145.4,1.49,1.648,2.109
2017-02-10,1145.7,1.49,1.668,2.127
2017-02-13,1151.4,1.49,1.663,2.123
2017-02-14,1151.9,1.49,1.653,2.113
2017-02-15,1144.5,1.49,1.661,2.126
2017-02-16,1141.6,1.49,1.656,2.121
2017-02-17,1138.9,1.49,1.655,2.121
2017-02-20,1145.3,1.49,1.67,2.135
2017-02-21,1147.6,1.49,1.671,2.137
2017-02-22,1146.8,1.49,1.69,2.155
2017-02-23,1140.9,1.49,1.676,2.141
2017-02-24,1138.8,1.49,1.666,2.133
2017-02-27,1131.0,1.49,1.663,2.129
2017-02-28,1132.1,1.49,1.67,2.138
2017-03-02,1132.3,1.49,1.713,2.18
2017-03-03,1142.0,1.49,1.713,2.182
2017-03-06,1152.7,1.49,1.746,2.217
2017-03-07,1156.1,1.49,1.784,2.257
2017-03-08,1151.2,1.49,1.784,2.256
2017-03-09,1146.6,1.49,1.789,2.265
2017-03-10,1156.1,1.49,1.78,2.258
2017-03-13,1158.2,1.49,1.765,2.248
2017-03-14,1147.7,1.49,1.758,2.244
2017-03-15,1147.3,1.49,1.759,2.247
2017-03-16,1146.3,1.48,1.695,2.196
2017-03-17,1131.7,1.48,1.675,2.187
2017-03-20,1131.4,1.48,1.67,2.188
2017-03-21,1124.5,1.48,1.67,2.187
2017-03-22,1117.5,1.48,1.663,2.179
2017-03-23,1123.8,1.47,1.666,2.184
2017-03-24,1120.0,1.47,1.678,2.199
2017-03-27,1122.7,1.47,1.65,2.174
2017-03-28,1114.2,1.47,1.657,2.18
2017-03-29,1112.5,1.45,1.653,2.179
2017-03-30,1114.0,1.45,1.665,2.186
2017-03-31,1116.1,1.45,1.662,2.183
2017-04-03,1119.3,1.45,1.668,2.184
2017-04-04,1113.8,1.45,1.646,2.161
2017-04-05,1118.9,1.45,1.654,2.169
2017-04-06,1124.0,1.45,1.679,2.192
2017-04-07,1131.0,1.45,1.681,2.198
2017-04-10,1134.6,1.45,1.722,2.234
2017-04-11,1141.6,1.45,1.693,2.205
2017-04-12,1145.8,1.43,1.686,2.199
2017-04-13,1145.2,1.43,1.674,2.187
2017-04-14,1131.9,1.42,1.677,2.19
2017-04-17,1138.8,1.42,1.673,2.187
2017-04-18,1136.5,1.42,1.676,2.191
2017-04-19,1137.9,1.42,1.67,2.185
2017-04-20,1139.8,1.42,1.674,2.191
2017-04-21,1141.4,1.42,1.684,2.202
2017-04-24,1136.6,1.42,1.701,2.22
2017-04-25,1131.7,1.42,1.677,2.203
2017-04-26,1130.5,1.41,1.682,2.207
2017-04-27,1125.1,1.41,1.673,2.199
2017-04-28,1130.1,1.41,1.675,2.2
2017-05-02,1133.4,1.41,1.69,2.216
2017-05-04,1130.7,1.41,1.681,2.206
2017-05-08,1132.1,1.41,1.707,2.231
